  1327     1    71        NAG         H3       HCA1
  1328     1    71        NAG         O3      OC311
  1329     1    71        NAG        HO3       HCP1
  1330     1    71        NAG         C4     CC3161
  1331     1    71        NAG         H4       HCA1
  1332     1    71        NAG         O4      OC301
  1333     1    71        NAG         C6      CC321
  1334     1    71        NAG        H61       HCA2
  1335     1    71        NAG        H62       HCA2
  1336     1    71        NAG         O6      OC311
  1337     1    71        NAG        HO6       HCP1
  1338     1    72        NAM         C1     CC3162
  1339     1    72        NAM         H1       HCA1
  1340     1    72        NAM         C5     CC3163
  1341     1    72        NAM         H5       HCA1
  1342     1    72        NAM         O5     OC3C61
  1343     1    72        NAM         C2     CC3161
  1344     1    72        NAM         H2       HCA1
  1345     1    72        NAM         NC        NH1
  1346     1    72        NAM         HN          H
  1347     1    72        NAM         CM         CC
  1348     1    72        NAM         OM          O
  1349     1    72        NAM         CC        CT3
  1350     1    72        NAM        HC1        HA3
  1351     1    72        NAM        HC2        HA3
  1352     1    72        NAM        HC3        HA3
  1353     1    72        NAM         C3     CC3161
  1354     1    72        NAM         H3       HCA1
  1355     1    72        NAM         O3      OC311
  1356     1    72        NAM         CA        CT1
  1357     1    72        NAM         HA        HB1
  1358     1    72        NAM          C          C
  1359     1    72        NAM          O          O
  1360     1    72        NAM         CB        CT3
  1361     1    72        NAM        HB1        HA3
  1362     1    72        NAM        HB2        HA3
  1363     1    72        NAM        HB3        HA3
  1364     1    72        NAM         C4     CC3161
  1365     1    72        NAM         H4       HCA1
  1366     1    72        NAM         O4      OC301
  1367     1    72        NAM         C6      CC321
  1368     1    72        NAM        H61       HCA2
  1369     1    72        NAM        H62       HCA2
  1370     1    72        NAM         O6      OC311
  1371     1    72        NAM        HO6       HCP1
  1372     1    73        ALA          N        NH1
  1373     1    73        ALA         HN          H
  1374     1    73        ALA         CA        CT1
  1375     1    73        ALA         HA        HB1
  1376     1    73        ALA         CB        CT3
  1377     1    73        ALA        HB1        HA3
  1378     1    73        ALA        HB2        HA3
  1379     1    73        ALA        HB3        HA3
  1380     1    73        ALA          C          C
  1381     1    73        ALA          O          O
  1382     1    74        GLN          N        NH1
  1383     1    74        GLN         HN          H
  1384     1    74        GLN         CA        CT1
  1385     1    74        GLN         HA        HB1
  1386     1    74        GLN         CD         CC
  1387     1    74        GLN        OE1          O
  1388     1    74        GLN        NE2        NH2
  1389     1    74        GLN       HE21          H
  1390     1    74        GLN       HE22          H
  1391     1    74        GLN         CB        CT2
  1392     1    74        GLN        HB1        HA2
  1393     1    74        GLN        HB2        HA2
  1394     1    74        GLN         CG        CT2
  1395     1    74        GLN        HG1        HA2
  1396     1    74        GLN        HG2        HA2
  1397     1    74        GLN          C          C
  1398     1    74        GLN          O          O
  1399     1    75        LYS          N        NH1
  1400     1    75        LYS         HN          H
  1401     1    75        LYS         CA        CT1
  1402     1    75        LYS         HA        HB1
  1403     1    75        LYS         CB        CT2
  1404     1    75        LYS        HB1        HA2
  1405     1    75        LYS        HB2        HA2
  1406     1    75        LYS         CG        CT2
  1407     1    75        LYS        HG1        HA2
  1408     1    75        LYS        HG2        HA2
  1409     1    75        LYS         CD        CT2
  1410     1    75        LYS        HD1        HA2
  1411     1    75        LYS        HD2        HA2
  1412     1    75        LYS         CE        CT2
  1413     1    75        LYS        HE1        HA2
  1414     1    75        LYS        HE2        HA2
  1415     1    75        LYS         NZ        NH3
  1416     1    75        LYS        HZ1         HC
  1417     1    75        LYS        HZ2         HC
  1418     1    75        LYS        HZ3         HC
  1419     1    75        LYS          C          C
  1420     1    75        LYS          O          O
  1421     1    76        DAL          N        NH1
  1422     1    76        DAL         HN          H
  1423     1    76        DAL         CA       CTD1
  1424     1    76        DAL         HA        HB1
  1425     1    76        DAL         CB        CT3
  1426     1    76        DAL        HB1        HA3
  1427     1    76        DAL        HB2        HA3
  1428     1    76        DAL        HB3        HA3
  1429     1    76        DAL          C          C
  1430     1    76        DAL          O          O
  1431     1    77        DAL          N        NH1
  1432     1    77        DAL         HN          H
  1433     1    77        DAL         CA       CTD1
  1434     1    77        DAL         HA        HB1
  1435     1    77        DAL         CB        CT3
  1436     1    77        DAL        HB1        HA3
  1437     1    77        DAL        HB2        HA3
  1438     1    77        DAL        HB3        HA3
  1439     1    77        DAL          C         CC
  1440     1    77        DAL        OC1         OC
  1441     1    77        DAL        OC2         OC
  1442     1    78        NAG         C1     CC3162
  1443     1    78        NAG         H1       HCA1
  1444     1    78        NAG         C5     CC3163
  1445     1    78        NAG         H5       HCA1
  1446     1    78        NAG         O5     OC3C61
  1447     1    78        NAG         C2     CC3161
  1448     1    78        NAG         H2       HCA1
  1449     1    78        NAG         NC        NH1
  1450     1    78        NAG         HN          H
  1451     1    78        NAG         CM         CC
  1452     1    78        NAG         OM          O
  1453     1    78        NAG         CC        CT3
  1454     1    78        NAG        HC1        HA3
  1455     1    78        NAG        HC2        HA3
  1456     1    78        NAG        HC3        HA3
  1457     1    78        NAG         C3     CC3161
  1458     1    78        NAG         H3       HCA1
  1459     1    78        NAG         O3      OC311
  1460     1    78        NAG        HO3       HCP1
  1461     1    78        NAG         C4     CC3161
  1462     1    78        NAG         H4       HCA1
  1463     1    78        NAG         O4      OC301
  1464     1    78        NAG         C6      CC321
  1465     1    78        NAG        H61       HCA2
  1466     1    78        NAG        H62       HCA2
  1467     1    78        NAG         O6      OC311
  1468     1    78        NAG        HO6       HCP1
  1469     1    79        NAM         C1     CC3162
  1470     1    79        NAM         H1       HCA1
  1471     1    79        NAM         C5     CC3163
  1472     1    79        NAM         H5       HCA1
  1473     1    79        NAM         O5     OC3C61
  1474     1    79        NAM         C2     CC3161
  1475     1    79        NAM         H2       HCA1
  1476     1    79        NAM         NC        NH1
  1477     1    79        NAM         HN          H
  1478     1    79        NAM         CM         CC
  1479     1    79        NAM         OM          O
  1480     1    79        NAM         CC        CT3
  1481     1    79        NAM        HC1        HA3
  1482     1    79        NAM        HC2        HA3
  1483     1    79        NAM        HC3        HA3
  1484     1    79        NAM         C3     CC3161
  1485     1    79        NAM         H3       HCA1
  1486     1    79        NAM         O3      OC311
  1487     1    79        NAM         CA        CT1
  1488     1    79        NAM         HA        HB1
  1489     1    79        NAM          C          C
  1490     1    79        NAM          O          O
  1491     1    79        NAM         CB        CT3
  1492     1    79        NAM        HB1        HA3
  1493     1    79        NAM        HB2        HA3
  1494     1    79        NAM        HB3        HA3
  1495     1    79        NAM         C4     CC3161
  1496     1    79        NAM         H4       HCA1
  1497     1    79        NAM         O4      OC301
  1498     1    79        NAM         C6      CC321
  1499     1    79        NAM        H61       HCA2
  1500     1    79        NAM        H62       HCA2
  1501     1    79        NAM         O6      OC311
  1502     1    79        NAM        HO6       HCP1
  1503     1    80        ALA          N        NH1
  1504     1    80        ALA         HN          H
  1505     1    80        ALA         CA        CT1
  1506     1    80        ALA         HA        HB1
  1507     1    80        ALA         CB        CT3
  1508     1    80        ALA        HB1        HA3
  1509     1    80        ALA        HB2        HA3
  1510     1    80        ALA        HB3        HA3
  1511     1    80        ALA          C          C
  1512     1    80        ALA          O          O
  1513     1    81        GLN          N        NH1
  1514     1    81        GLN         HN          H
  1515     1    81        GLN         CA        CT1
  1516     1    81        GLN         HA        HB1
  1517     1    81        GLN         CD         CC
  1518     1    81        GLN        OE1          O
  1519     1    81        GLN        NE2        NH2
  1520     1    81        GLN       HE21          H
  1521     1    81        GLN       HE22          H
  1522     1    81        GLN         CB        CT2
  1523     1    81        GLN        HB1        HA2
  1524     1    81        GLN        HB2        HA2
  1525     1    81        GLN         CG        CT2
  1526     1    81        GLN        HG1        HA2
  1527     1    81        GLN        HG2        HA2
  1528     1    81        GLN          C          C
  1529     1    81        GLN          O          O
  1530     1    82        LYS          N        NH1
  1531     1    82        LYS         HN          H
  1532     1    82        LYS         CA        CT1
  1533     1    82        LYS         HA        HB1
  1534     1    82        LYS         CB        CT2
  1535     1    82        LYS        HB1        HA2
  1536     1    82        LYS        HB2        HA2
  1537     1    82        LYS         CG        CT2
  1538     1    82        LYS        HG1        HA2
  1539     1    82        LYS        HG2        HA2
  1540     1    82        LYS         CD        CT2
  1541     1    82        LYS        HD1        HA2
  1542     1    82        LYS        HD2        HA2
  1543     1    82        LYS         CE        CT2
  1544     1    82        LYS        HE1        HA2
  1545     1    82        LYS        HE2        HA2
  1546     1    82        LYS         NZ        NH3
  1547     1    82        LYS        HZ1         HC
  1548     1    82        LYS        HZ2         HC
  1549     1    82        LYS        HZ3         HC
  1550     1    82        LYS          C          C
  1551     1    82        LYS          O          O
  1552     1    83        DAL          N        NH1
  1553     1    83        DAL         HN          H
  1554     1    83        DAL         CA       CTD1
  1555     1    83        DAL         HA        HB1
  1556     1    83        DAL         CB        CT3
  1557     1    83        DAL        HB1        HA3
  1558     1    83        DAL        HB2        HA3
  1559     1    83        DAL        HB3        HA3
  1560     1    83        DAL          C          C
  1561     1    83        DAL          O          O
  1562     1    84        DAL          N        NH1
  1563     1    84        DAL         HN          H
  1564     1    84        DAL         CA       CTD1
  1565     1    84        DAL         HA        HB1
  1566     1    84        DAL         CB        CT3
  1567     1    84        DAL        HB1        HA3
  1568     1    84        DAL        HB2        HA3
  1569     1    84        DAL        HB3        HA3
  1570     1    84        DAL          C         CC
  1571     1    84        DAL        OC1         OC
  1572     1    84        DAL        OC2         OC
  1573     1    85        NAG         C1     CC3162
  1574     1    85        NAG         H1       HCA1
  1575     1    85        NAG         C5     CC3163
  1576     1    85        NAG         H5       HCA1
  1577     1    85        NAG         O5     OC3C61
  1578     1    85        NAG         C2     CC3161
  1579     1    85        NAG         H2       HCA1
  1580     1    85        NAG         NC        NH1
  1581     1    85        NAG         HN          H
  1582     1    85        NAG         CM         CC
  1583     1    85        NAG         OM          O
  1584     1    85        NAG         CC        CT3
  1585     1    85        NAG        HC1        HA3
  1586     1    85        NAG        HC2        HA3
  1587     1    85        NAG        HC3        HA3
  1588     1    85        NAG         C3     CC3161
  1589     1    85        NAG         H3       HCA1
  1590     1    85        NAG         O3      OC311
  1591     1    85        NAG        HO3       HCP1
  1592     1    85        NAG         C4     CC3161
  1593     1    85        NAG         H4       HCA1
  1594     1    85        NAG         O4      OC301
  1595     1    85        NAG         C6      CC321
  1596     1    85        NAG        H61       HCA2
  1597     1    85        NAG        H62       HCA2
  1598     1    85        NAG         O6      OC311
  1599     1    85        NAG        HO6       HCP1
  1600     1    86        NAM         C1     CC3162
  1601     1    86        NAM         H1       HCA1
  1602     1    86        NAM         C5     CC3163
  1603     1    86        NAM         H5       HCA1
  1604     1    86        NAM         O5     OC3C61
  1605     1    86        NAM         C2     CC3161
  1606     1    86        NAM         H2       HCA1
  1607     1    86        NAM         NC        NH1
  1608     1    86        NAM         HN          H
  1609     1    86        NAM         CM         CC
  1610     1    86        NAM         OM          O
  1611     1    86        NAM         CC        CT3
  1612     1    86        NAM        HC1        HA3
  1613     1    86        NAM        HC2        HA3
  1614     1    86        NAM        HC3        HA3
  1615     1    86        NAM         C3     CC3161
  1616     1    86        NAM         H3       HCA1
  1617     1    86        NAM         O3      OC311
  1618     1    86        NAM         CA        CT1
  1619     1    86        NAM         HA        HB1
  1620     1    86        NAM          C          C
  1621     1    86        NAM          O          O
  1622     1    86        NAM         CB        CT3
  1623     1    86        NAM        HB1        HA3
  1624     1    86        NAM        HB2        HA3
  1625     1    86        NAM        HB3        HA3
  1626     1    86        NAM         C4     CC3161
  1627     1    86        NAM         H4       HCA1
  1628     1    86        NAM         O4      OC301
  1629     1    86        NAM         C6      CC321
  1630     1    86        NAM        H61       HCA2
  1631     1    86        NAM        H62       HCA2
  1632     1    86        NAM         O6      OC311
  1633     1    86        NAM        HO6       HCP1
  1634     1    87        ALA          N        NH1
  1635     1    87        ALA         HN          H
  1636     1    87        ALA         CA        CT1
  1637     1    87        ALA         HA        HB1
  1638     1    87        ALA         CB        CT3
  1639     1    87        ALA        HB1        HA3
  1640     1    87        ALA        HB2        HA3
  1641     1    87        ALA        HB3        HA3
  1642     1    87        ALA          C          C
  1643     1    87        ALA          O          O
  1644     1    88        GLN          N        NH1
  1645     1    88        GLN         HN          H
  1646     1    88        GLN         CA        CT1
  1647     1    88        GLN         HA        HB1
  1648     1    88        GLN         CD         CC
  1649     1    88        GLN        OE1          O
  1650     1    88        GLN        NE2        NH2
  1651     1    88        GLN       HE21          H
  1652     1    88        GLN       HE22          H
  1653     1    88        GLN         CB        CT2
  1654     1    88        GLN        HB1        HA2
  1655     1    88        GLN        HB2        HA2
  1656     1    88        GLN         CG        CT2
  1657     1    88        GLN        HG1        HA2
  1658     1    88        GLN        HG2        HA2
  1659     1    88        GLN          C          C
  1660     1    88        GLN          O          O
  1661     1    89        LYS          N        NH1
  1662     1    89        LYS         HN          H
  1663     1    89        LYS         CA        CT1
  1664     1    89        LYS         HA        HB1
  1665     1    89        LYS         CB        CT2
  1666     1    89        LYS        HB1        HA2
  1667     1    89        LYS        HB2        HA2
  1668     1    89        LYS         CG        CT2
  1669     1    89        LYS        HG1        HA2
  1670     1    89        LYS        HG2        HA2
  1671     1    89        LYS         CD        CT2
  1672     1    89        LYS        HD1        HA2
  1673     1    89        LYS        HD2        HA2
  1674     1    89        LYS         CE        CT2
  1675     1    89        LYS        HE1        HA2
  1676     1    89        LYS        HE2        HA2
  1677     1    89        LYS         NZ        NH3
  1678     1    89        LYS        HZ1         HC
  1679     1    89        LYS        HZ2         HC
  1680     1    89        LYS        HZ3         HC
  1681     1    89        LYS          C          C
  1682     1    89        LYS          O          O
  1683     1    90        DAL          N        NH1
  1684     1    90        DAL         HN          H
  1685     1    90        DAL         CA       CTD1
  1686     1    90        DAL         HA        HB1
  1687     1    90        DAL         CB        CT3
  1688     1    90        DAL        HB1        HA3
  1689     1    90        DAL        HB2        HA3
  1690     1    90        DAL        HB3        HA3
  1691     1    90        DAL          C          C
  1692     1    90        DAL          O          O
  1693     1    91        DAL          N        NH1
  1694     1    91        DAL         HN          H
  1695     1    91        DAL         CA       CTD1
  1696     1    91        DAL         HA        HB1
  1697     1    91        DAL         CB        CT3
  1698     1    91        DAL        HB1        HA3
  1699     1    91        DAL        HB2        HA3
  1700     1    91        DAL        HB3        HA3
  1701     1    91        DAL          C         CC
  1702     1    91        DAL        OC1         OC
  1703     1    91        DAL        OC2         OC
  1704     2    92        NAG         C1     CC3162
  1705     2    92        NAG         H1       HCA1
  1706     2    92        NAG         C5     CC3163
  1707     2    92        NAG         H5       HCA1
  1708     2    92        NAG         O5     OC3C61
  1709     2    92        NAG         C2     CC3161
  1710     2    92        NAG         H2       HCA1
  1711     2    92        NAG         NC        NH1
  1712     2    92        NAG         HN          H
  1713     2    92        NAG         CM         CC
  1714     2    92        NAG         OM          O
  1715     2    92        NAG         CC        CT3
  1716     2    92        NAG        HC1        HA3
  1717     2    92        NAG        HC2        HA3
  1718     2    92        NAG        HC3        HA3
  1719     2    92        NAG         C3     CC3161
  1720     2    92        NAG         H3       HCA1
  1721     2    92        NAG         O3      OC311
  1722     2    92        NAG        HO3       HCP1
  1723     2    92        NAG         C4     CC3161
  1724     2    92        NAG         H4       HCA1
  1725     2    92        NAG         O4      OC301
  1726     2    92        NAG         C6      CC321
  1727     2    92        NAG        H61       HCA2
  1728     2    92        NAG        H62       HCA2
  1729     2    92        NAG         O6      OC311
  1730     2    92        NAG        HO6       HCP1
  1731     2    93        NAM         C1     CC3162
  1732     2    93        NAM         H1       HCA1
  1733     2    93        NAM         C5     CC3163
  1734     2    93        NAM         H5       HCA1
  1735     2    93        NAM         O5     OC3C61
  1736     2    93        NAM         C2     CC3161
  1737     2    93        NAM         H2       HCA1
  1738     2    93        NAM         NC        NH1
  1739     2    93        NAM         HN          H
  1740     2    93        NAM         CM         CC
  1741     2    93        NAM         OM          O
  1742     2    93        NAM         CC        CT3
  1743     2    93        NAM        HC1        HA3
  1744     2    93        NAM        HC2        HA3
  1745     2    93        NAM        HC3        HA3
  1746     2    93        NAM         C3     CC3161
  1747     2    93        NAM         H3       HCA1
  1748     2    93        NAM         O3      OC311
  1749     2    93        NAM         CA        CT1
  1750     2    93        NAM         HA        HB1
  1751     2    93        NAM          C          C
  1752     2    93        NAM          O          O
  1753     2    93        NAM         CB        CT3
  1754     2    93        NAM        HB1        HA3
  1755     2    93        NAM        HB2        HA3
  1756     2    93        NAM        HB3        HA3
  1757     2    93        NAM         C4     CC3161
  1758     2    93        NAM         H4       HCA1
  1759     2    93        NAM         O4      OC301
  1760     2    93        NAM         C6      CC321
  1761     2    93        NAM        H61       HCA2
  1762     2    93        NAM        H62       HCA2
  1763     2    93        NAM         O6      OC311
  1764     2    93        NAM        HO6       HCP1
  1765     2    94        ALA          N        NH1
  1766     2    94        ALA         HN          H
  1767     2    94        ALA         CA        CT1
  1768     2    94        ALA         HA        HB1
  1769     2    94        ALA         CB        CT3
  1770     2    94        ALA        HB1        HA3
  1771     2    94        ALA        HB2        HA3
  1772     2    94        ALA        HB3        HA3
  1773     2    94        ALA          C          C
  1774     2    94        ALA          O          O
  1775     2    95        GLN          N        NH1
  1776     2    95        GLN         HN          H
  1777     2    95        GLN         CA        CT1
  1778     2    95        GLN         HA        HB1
  1779     2    95        GLN         CD         CC
  1780     2    95        GLN        OE1          O
  1781     2    95        GLN        NE2        NH2
  1782     2    95        GLN       HE21          H
  1783     2    95        GLN       HE22          H
  1784     2    95        GLN         CB        CT2
  1785     2    95        GLN        HB1        HA2
  1786     2    95        GLN        HB2        HA2
  1787     2    95        GLN         CG        CT2
  1788     2    95        GLN        HG1        HA2
  1789     2    95        GLN        HG2        HA2
  1790     2    95        GLN          C          C
  1791     2    95        GLN          O          O
  1792     2    96        LYS          N        NH1
  1793     2    96        LYS         HN          H
  1794     2    96        LYS         CA        CT1
  1795     2    96        LYS         HA        HB1
  1796     2    96        LYS         CB        CT2
  1797     2    96        LYS        HB1        HA2
  1798     2    96        LYS        HB2        HA2
  1799     2    96        LYS         CG        CT2
  1800     2    96        LYS        HG1        HA2
  1801     2    96        LYS        HG2        HA2
  1802     2    96        LYS         CD        CT2
  1803     2    96        LYS        HD1        HA2
  1804     2    96        LYS        HD2        HA2
  1805     2    96        LYS         CE        CT2
  1806     2    96        LYS        HE1        HA2
  1807     2    96        LYS        HE2        HA2
  1808     2    96        LYS         NZ        NH3
  1809     2    96        LYS        HZ1         HC
  1810     2    96        LYS        HZ2         HC
  1811     2    96        LYS        HZ3         HC
  1812     2    96        LYS          C          C
  1813     2    96        LYS          O          O
  1814     2    97        DAL          N        NH1
  1815     2    97        DAL         HN          H
  1816     2    97        DAL         CA       CTD1
  1817     2    97        DAL         HA        HB1
  1818     2    97        DAL         CB        CT3
  1819     2    97        DAL        HB1        HA3
  1820     2    97        DAL        HB2        HA3
  1821     2    97        DAL        HB3        HA3
  1822     2    97        DAL          C          C
  1823     2    97        DAL          O          O
  1824     2    98        DAL          N        NH1
  1825     2    98        DAL         HN          H
  1826     2    98        DAL         CA       CTD1
  1827     2    98        DAL         HA        HB1
  1828     2    98        DAL         CB        CT3
  1829     2    98        DAL        HB1        HA3
  1830     2    98        DAL        HB2        HA3
  1831     2    98        DAL        HB3        HA3
  1832     2    98        DAL          C         CC
  1833     2    98        DAL        OC1         OC
  1834     2    98        DAL        OC2         OC
  1835     2    99        NAG         C1     CC3162
  1836     2    99        NAG         H1       HCA1
  1837     2    99        NAG         C5     CC3163
  1838     2    99        NAG         H5       HCA1
  1839     2    99        NAG         O5     OC3C61
  1840     2    99        NAG         C2     CC3161
  1841     2    99        NAG         H2       HCA1
  1842     2    99        NAG         NC        NH1
  1843     2    99        NAG         HN          H
  1844     2    99        NAG         CM         CC
  1845     2    99        NAG         OM          O
  1846     2    99        NAG         CC        CT3
  1847     2    99        NAG        HC1        HA3
  1848     2    99        NAG        HC2        HA3
  1849     2    99        NAG        HC3        HA3
  1850     2    99        NAG         C3     CC3161
  1851     2    99        NAG         H3       HCA1
  1852     2    99        NAG         O3      OC311
  1853     2    99        NAG        HO3       HCP1
  1854     2    99        NAG         C4     CC3161
  1855     2    99        NAG         H4       HCA1
  1856     2    99        NAG         O4      OC301
  1857     2    99        NAG         C6      CC321
  1858     2    99        NAG        H61       HCA2
  1859     2    99        NAG        H62       HCA2
  1860     2    99        NAG         O6      OC311
  1861     2    99        NAG        HO6       HCP1
  1862     2   100        NAM         C1     CC3162
  1863     2   100        NAM         H1       HCA1
  1864     2   100        NAM         C5     CC3163
  1865     2   100        NAM         H5       HCA1
  1866     2   100        NAM         O5     OC3C61
  1867     2   100        NAM         C2     CC3161
  1868     2   100        NAM         H2       HCA1
  1869     2   100        NAM         NC        NH1
  1870     2   100        NAM         HN          H
  1871     2   100        NAM         CM         CC
  1872     2   100        NAM         OM          O
  1873     2   100        NAM         CC        CT3
  1874     2   100        NAM        HC1        HA3
  1875     2   100        NAM        HC2        HA3
  1876     2   100        NAM        HC3        HA3
  1877     2   100        NAM         C3     CC3161
  1878     2   100        NAM         H3       HCA1
  1879     2   100        NAM         O3      OC311
  1880     2   100        NAM         CA        CT1
  1881     2   100        NAM         HA        HB1
  1882     2   100        NAM          C          C
  1883     2   100        NAM          O          O
  1884     2   100        NAM         CB        CT3
  1885     2   100        NAM        HB1        HA3
  1886     2   100        NAM        HB2        HA3
  1887     2   100        NAM        HB3        HA3
  1888     2   100        NAM         C4     CC3161
  1889     2   100        NAM         H4       HCA1
  1890     2   100        NAM         O4      OC301
  1891     2   100        NAM         C6      CC321
  1892     2   100        NAM        H61       HCA2
  1893     2   100        NAM        H62       HCA2
  1894     2   100        NAM         O6      OC311
  1895     2   100        NAM        HO6       HCP1
  1896     2   101        ALA          N        NH1
  1897     2   101        ALA         HN          H
  1898     2   101        ALA         CA        CT1
  1899     2   101        ALA         HA        HB1
  1900     2   101        ALA         CB        CT3
  1901     2   101        ALA        HB1        HA3
  1902     2   101        ALA        HB2        HA3
  1903     2   101        ALA        HB3        HA3
  1904     2   101        ALA          C          C
  1905     2   101        ALA          O          O
  1906     2   102        GLN          N        NH1
  1907     2   102        GLN         HN          H
  1908     2   102        GLN         CA        CT1
  1909     2   102        GLN         HA        HB1
  1910     2   102        GLN         CD         CC
  1911     2   102        GLN        OE1          O
  1912     2   102        GLN        NE2        NH2
  1913     2   102        GLN       HE21          H
  1914     2   102        GLN       HE22          H
  1915     2   102        GLN         CB        CT2
  1916     2   102        GLN        HB1        HA2
  1917     2   102        GLN        HB2        HA2
  1918     2   102        GLN         CG        CT2
  1919     2   102        GLN        HG1        HA2
  1920     2   102        GLN        HG2        HA2
  1921     2   102        GLN          C          C
  1922     2   102        GLN          O          O
  1923     2   103        LYS          N        NH1
  1924     2   103        LYS         HN          H
  1925     2   103        LYS         CA        CT1
  1926     2   103        LYS         HA        HB1
  1927     2   103        LYS         CB        CT2
  1928     2   103        LYS        HB1        HA2
  1929     2   103        LYS        HB2        HA2
  1930     2   103        LYS         CG        CT2
  1931     2   103        LYS        HG1        HA2
  1932     2   103        LYS        HG2        HA2
  1933     2   103        LYS         CD        CT2
  1934     2   103        LYS        HD1        HA2
  1935     2   103        LYS        HD2        HA2
  1936     2   103        LYS         CE        CT2
  1937     2   103        LYS        HE1        HA2
  1938     2   103        LYS        HE2        HA2
  1939     2   103        LYS         NZ        NH3
  1940     2   103        LYS        HZ1         HC
  1941     2   103        LYS        HZ2         HC
  1942     2   103        LYS        HZ3         HC
  1943     2   103        LYS          C          C
  1944     2   103        LYS          O          O
  1945     2   104        DAL          N        NH1
  1946     2   104        DAL         HN          H
  1947     2   104        DAL         CA       CTD1
  1948     2   104        DAL         HA        HB1
  1949     2   104        DAL         CB        CT3
  1950     2   104        DAL        HB1        HA3
  1951     2   104        DAL        HB2        HA3
  1952     2   104        DAL        HB3        HA3
  1953     2   104        DAL          C          C
  1954     2   104        DAL          O          O
  1955     2   105        DAL          N        NH1
  1956     2   105        DAL         HN          H
  1957     2   105        DAL         CA       CTD1
  1958     2   105        DAL         HA        HB1
  1959     2   105        DAL         CB        CT3
  1960     2   105        DAL        HB1        HA3
  1961     2   105        DAL        HB2        HA3
  1962     2   105        DAL        HB3        HA3
  1963     2   105        DAL          C         CC
  1964     2   105        DAL        OC1         OC
  1965     2   105        DAL        OC2         OC
  1966     2   106        NAG         C1     CC3162
  1967     2   106        NAG         H1       HCA1
  1968     2   106        NAG         C5     CC3163
  1969     2   106        NAG         H5       HCA1
  1970     2   106        NAG         O5     OC3C61
  1971     2   106        NAG         C2     CC3161
  1972     2   106        NAG         H2       HCA1
  1973     2   106        NAG         NC        NH1
  1974     2   106        NAG         HN          H
  1975     2   106        NAG         CM         CC
  1976     2   106        NAG         OM          O
  1977     2   106        NAG         CC        CT3
  1978     2   106        NAG        HC1        HA3
  1979     2   106        NAG        HC2        HA3
  1980     2   106        NAG        HC3        HA3
  1981     2   106        NAG         C3     CC3161
  1982     2   106        NAG         H3       HCA1
  1983     2   106        NAG         O3      OC311
  1984     2   106        NAG        HO3       HCP1
  1985     2   106        NAG         C4     CC3161
  1986     2   106        NAG         H4       HCA1
  1987     2   106        NAG         O4      OC301
  1988     2   106        NAG         C6      CC321
  1989     2   106        NAG        H61       HCA2
  1990     2   106        NAG        H62       HCA2
  1991     2   106        NAG         O6      OC311
  1992     2   106        NAG        HO6       HCP1
  1993     2   107        NAM         C1     CC3162
  1994     2   107        NAM         H1       HCA1
  1995     2   107        NAM         C5     CC3163
  1996     2   107        NAM         H5       HCA1
  1997     2   107        NAM         O5     OC3C61
  1998     2   107        NAM         C2     CC3161
  1999     2   107        NAM         H2       HCA1
  2000     2   107        NAM         NC        NH1
  2001     2   107        NAM         HN          H
  2002     2   107        NAM         CM         CC
  2003     2   107        NAM         OM          O
  2004     2   107        NAM         CC        CT3
  2005     2   107        NAM        HC1        HA3
  2006     2   107        NAM        HC2        HA3
  2007     2   107        NAM        HC3        HA3
  2008     2   107        NAM         C3     CC3161
  2009     2   107        NAM         H3       HCA1
  2010     2   107        NAM         O3      OC311
  2011     2   107        NAM         CA        CT1
  2012     2   107        NAM         HA        HB1
  2013     2   107        NAM          C          C
  2014     2   107        NAM          O          O
  2015     2   107        NAM         CB        CT3
  2016     2   107        NAM        HB1        HA3
  2017     2   107        NAM        HB2        HA3
  2018     2   107        NAM        HB3        HA3
  2019     2   107        NAM         C4     CC3161
  2020     2   107        NAM         H4       HCA1
  2021     2   107        NAM         O4      OC301
  2022     2   107        NAM         C6      CC321
  2023     2   107        NAM        H61       HCA2
  2024     2   107        NAM        H62       HCA2
  2025     2   107        NAM         O6      OC311
  2026     2   107        NAM        HO6       HCP1
  2027     2   108        ALA          N        NH1
  2028     2   108        ALA         HN          H
  2029     2   108        ALA         CA        CT1
  2030     2   108        ALA         HA        HB1
  2031     2   108        ALA         CB        CT3
  2032     2   108        ALA        HB1        HA3
  2033     2   108        ALA        HB2        HA3
  2034     2   108        ALA        HB3        HA3
  2035     2   108        ALA          C          C
  2036     2   108        ALA          O          O
  2037     2   109        GLN          N        NH1
  2038     2   109        GLN         HN          H
  2039     2   109        GLN         CA        CT1
  2040     2   109        GLN         HA        HB1
  2041     2   109        GLN         CD         CC
  2042     2   109        GLN        OE1          O
  2043     2   109        GLN        NE2        NH2
  2044     2   109        GLN       HE21          H
  2045     2   109        GLN       HE22          H
  2046     2   109        GLN         CB        CT2
  2047     2   109        GLN        HB1        HA2
  2048     2   109        GLN        HB2        HA2
  2049     2   109        GLN         CG        CT2
  2050     2   109        GLN        HG1        HA2
  2051     2   109        GLN        HG2        HA2
  2052     2   109        GLN          C          C
  2053     2   109        GLN          O          O
  2054     2   110        LYS          N        NH1
  2055     2   110        LYS         HN          H
  2056     2   110        LYS         CA        CT1
  2057     2   110        LYS         HA        HB1
  2058     2   110        LYS         CB        CT2
  2059     2   110        LYS        HB1        HA2
