   408        HC3        HA3     0.0900     1.0080
   409         C3     CC3161     0.1400    12.0110
   410         H3       HCA1     0.0900     1.0080
   411         O3      OC311    -0.6500    15.9994
   412        HO3       HCP1     0.4200     1.0080
   413         C4     CC3161     0.0900    12.0110
   414         H4       HCA1     0.0900     1.0080
   415         O4      OC301    -0.3600    15.9994
   416         C6      CC321     0.0500    12.0110
   417        H61       HCA2     0.0900     1.0080
   418        H62       HCA2     0.0900     1.0080
   419         O6      OC311    -0.6500    15.9994
   420        HO6       HCP1     0.4200     1.0080
   421         C1     CC3162     0.2900    12.0110
   422         H1       HCA1     0.0900     1.0080
   423         C5     CC3163     0.1100    12.0110
   424         H5       HCA1     0.0900     1.0080
   425         O5     OC3C61    -0.4000    15.9994
   426         C2     CC3161     0.1340    12.0110
   427         H2       HCA1     0.0900     1.0080
   428         NC        NH1    -0.5870    14.0070
   429         HN          H     0.3630     1.0080
   430         CM         CC     0.5500    12.0110
   431         OM          O    -0.5500    15.9994
   432         CC        CT3    -0.2700    12.0110
   433        HC1        HA3     0.0900     1.0080
   434        HC2        HA3     0.0900     1.0080
   435        HC3        HA3     0.0900     1.0080
   436         C3     CC3161    -0.0240    12.0110
   437         H3       HCA1     0.0900     1.0080
   438         O3      OC311    -0.4060    15.9994
   439         CA        CT1     0.2500    12.0110
   440         HA        HB1     0.0900     1.0080
   441          C          C     0.5100    12.0110
   442          O          O    -0.5100    15.9994
   443         CB        CT3    -0.2700    12.0110
   444        HB1        HA3     0.0900     1.0080
   445        HB2        HA3     0.0900     1.0080
   446        HB3        HA3     0.0900     1.0080
   447         C4     CC3161     0.0900    12.0110
   448         H4       HCA1     0.0900     1.0080
   449         O4      OC301    -0.3600    15.9994
   450         C6      CC321     0.0500    12.0110
   451        H61       HCA2     0.0900     1.0080
   452        H62       HCA2     0.0900     1.0080
   453         O6      OC311    -0.6500    15.9994
   454        HO6       HCP1     0.4200     1.0080
   455          N        NH1    -0.4700    14.0070
   456         HN          H     0.3100     1.0080
   457         CA        CT1     0.0700    12.0110
   458         HA        HB1     0.0900     1.0080
   459         CB        CT3    -0.2700    12.0110
   460        HB1        HA3     0.0900     1.0080
   461        HB2        HA3     0.0900     1.0080
   462        HB3        HA3     0.0900     1.0080
   463          C          C     0.5100    12.0110
   464          O          O    -0.5100    15.9994
   465          N        NH1    -0.4700    14.0070
   466         HN          H     0.3100     1.0080
   467         CA        CT1     0.0700    12.0110
   468         HA        HB1     0.0900     1.0080
   469         CD         CC     0.5500    12.0110
   470        OE1          O    -0.5500    15.9994
   471        NE2        NH2    -0.6200    14.0070
   472       HE21          H     0.3200     1.0080
   473       HE22          H     0.3000     1.0080
   474         CB        CT2    -0.1800    12.0110
   475        HB1        HA2     0.0900     1.0080
   476        HB2        HA2     0.0900     1.0080
   477         CG        CT2    -0.1800    12.0110
   478        HG1        HA2     0.0900     1.0080
   479        HG2        HA2     0.0900     1.0080
   480          C          C     0.5100    12.0110
   481          O          O    -0.5100    15.9994
   482          N        NH1    -0.4700    14.0070
   483         HN          H     0.3100     1.0080
   484         CA        CT1     0.0700    12.0110
   485         HA        HB1     0.0900     1.0080
   486         CB        CT2    -0.1800    12.0110
   487        HB1        HA2     0.0900     1.0080
   488        HB2        HA2     0.0900     1.0080
   489         CG        CT2    -0.1800    12.0110
   490        HG1        HA2     0.0900     1.0080
   491        HG2        HA2     0.0900     1.0080
